Unnamed: 0_x,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State,Unnamed: 0_y,Civilian labour force,Employed poulation,Rate of Unemployment,Unemployed population
769,Denton,52777.48176,108522.7169,150.0762317,0.0,662614,TX,2630,428166.0,412960.0,4.0,15206.0
770,Denver,41455.39171,140254.8449,0.0,0.0,600158,CO,270,375443.0,361592.0,4.0,13851.0
771,Des Moines,5308.966176,9927.987108,657.3863363,0.0,40325,IA,,,,,
772,Deschutes,18471.95422,33398.46858,107.2283831,1.8937949859999998,157733,OR,2257,84757.0,79773.0,6.0,4984.0
773,Desha,3612.6386509999998,6032.432076,518.8790372,0.0,13008,AR,139,5547.0,5142.0,7.0,405.0
774,Deuel,278.52786660000004,322.6179556,143.81760369999998,0.0,1941,NE,1709,1074.0,1047.0,3.0,27.0
775,Deuel,1197.456159,1197.456159,1161.98795,334.1794913,4364,SD,2425,2306.0,2191.0,5.0,115.0
776,Dewey,1831.642283,1831.642283,1831.642283,1196.765255,4810,OK,2192,2496.0,2406.0,4.0,90.0
777,Dewey,1278.531698,1955.690463,1004.864313,765.9133331,5301,SD,2426,2289.0,2025.0,12.0,264.0
778,Dickens,620.309946,814.8648271000001,154.07252869999996,8.384648523,2444,TX,2632,702.0,670.0,5.0,32.0
779,Dickenson,7067.53354,7530.750209000001,17.61577158,0.0,15903,VA,2895,4911.0,4415.0,10.0,496.0
780,Dickey,1345.91731,1568.373987,1120.881247,888.1749675000001,5289,ND,2038,2553.0,2506.0,2.0,47.0
781,Dickinson,1903.1129469999998,2848.9535260000002,55.85067647,0.0,16667,IA,837,10217.0,9817.0,4.0,400.0
782,Dickinson,3127.167287,4749.07045,881.4762882000001,0.0,19754,KS,928,9520.0,9028.0,5.0,492.0
783,Dickinson,3777.397018,5922.752733,738.9043201000001,25.36972837,26168,MI,1278,12583.0,11871.0,6.0,712.0
784,Dickson,11829.95492,14367.83128,590.0989797,0.0,49666,TN,2495,24053.0,22746.0,5.0,1307.0
785,Dillingham,1461.435536,1526.455009,800.40912,536.2896211,4847,AK,76,2044.0,1846.0,10.0,198.0
786,Dillon,12069.23915,15669.001919999999,0.00077895,0.0,32062,SC,2376,12674.0,11583.0,9.0,1091.0
787,Dimmit,3274.6443329999997,4918.8711140000005,644.9739778,19.4107634,9996,TX,2633,7156.0,6825.0,5.0,331.0
788,Dinwiddie,6648.8274200000005,7799.1563510000005,995.7182961000001,0.0,28001,VA,2896,13311.0,12589.0,5.0,722.0
789,District of Columbia,5800.840413,65222.07825,0.0,0.0,601723,DC,,,,,
790,Divide,248.677202,307.25349480000006,161.9098966,17.70102026,2071,ND,2039,1816.0,1783.0,2.0,33.0
791,Dixie,6709.854254,7473.755391,452.1772785,122.1569619,16422,FL,347,5587.0,5239.0,6.0,348.0
792,Dixon,2183.993783,2183.993783,772.2284475,0.0,6000,NE,1710,3082.0,2980.0,3.0,102.0
793,Doddridge,4212.674378,4377.85145,82.15002445,0.0,8202,WV,3052,3634.0,3433.0,6.0,201.0
794,Dodge,6233.707406,8470.985776000001,0.0,0.0,21796,GA,446,6957.0,6374.0,8.0,583.0
795,Dodge,2028.3523690000002,2963.37442,142.7515305,0.0,20087,MN,1360,11454.0,11028.0,4.0,426.0
796,Dodge,4740.256438,9231.411993000002,1240.551832,0.0,36691,NE,1711,19093.0,18471.0,3.0,622.0
797,Dodge,9899.122761,15837.156330000002,0.0,0.0,88759,WI,3113,47580.0,45483.0,4.0,2097.0
798,Dolores,556.4263298,739.9843222999999,178.52117890000002,22.04015248,2064,CO,271,1322.0,1281.0,3.0,41.0
799,Dona Ana,65899.20444,90943.65716,2180.950649,62.36831626,209233,NM,,,,,
800,Doniphan,2718.1160059999997,2718.1160059999997,1418.241887,0.0,7945,KS,929,4319.0,4132.0,4.0,187.0
801,Donley,637.1802993,870.9661882000001,190.73161330000002,1.12e-05,3677,TX,2634,1592.0,1526.0,4.0,66.0
802,Dooly,5707.715120000001,6662.002603,2298.667739,0.0,14918,GA,447,4759.0,4400.0,8.0,359.0
803,Door,5029.788264,6536.404357,149.01309709999998,0.0,27785,WI,3114,15495.0,14465.0,7.0,1030.0
804,Dorchester,5959.185707,7716.099918000001,475.70981550000005,0.0,32618,MD,1225,15846.0,14714.0,7.0,1132.0
805,Dorchester,17690.941440000002,31076.148530000002,559.2618094,0.0,136555,SC,2377,72712.0,68732.0,6.0,3980.0
806,Dougherty,25642.60906,40129.207519999996,24.49999241,0.0,94565,GA,448,37879.0,34958.0,8.0,2921.0
807,Douglas,10655.0203,20360.92008,176.2552628,3.86e-05,285465,CO,272,172093.0,166762.0,3.0,5331.0
808,Douglas,22300.5789,32338.110080000002,12.72776388,0.0,132403,GA,449,68340.0,64014.0,6.0,4326.0
809,Douglas,2824.030525,4432.113264,435.69463229999997,0.0,19980,IL,632,10082.0,9586.0,5.0,496.0
810,Douglas,8118.036007,28188.708039999998,1.419932901,0.0,110826,KS,930,64763.0,62375.0,4.0,2388.0
811,Douglas,7139.581908,9243.42673,2328.86405,0.0,36009,MN,1361,20138.0,19452.0,3.0,686.0
812,Douglas,6354.1785820000005,7181.87503,1899.4762440000002,0.0,13684,MO,1545,5040.0,4698.0,7.0,342.0
813,Douglas,21552.22641,95429.07237000001,0.0,0.0,517110,NE,1712,286727.0,277240.0,3.0,9487.0
814,Douglas,8658.775963,9593.972256000001,668.0588318,4.443635335,46997,NV,1781,22496.0,20982.0,7.0,1514.0
815,Douglas,22937.09337,33780.6387,3913.00101,298.8783639,107667,OR,2258,44369.0,41043.0,8.0,3326.0
816,Douglas,1084.353903,1084.353903,1009.6658279999999,262.16808480000003,3002,SD,2427,1670.0,1629.0,3.0,41.0
817,Douglas,10052.09389,13251.20415,1293.582551,21.38239597,38431,WA,3012,19776.0,18503.0,6.0,1273.0
818,Douglas,5231.207836,10031.77999,1887.545769,0.24747055699999998,44159,WI,3115,23371.0,22213.0,5.0,1158.0
819,Drew,4523.38947,6168.874635,768.5361641,0.0,18509,AR,140,7926.0,7374.0,7.0,552.0
820,DuPage,36481.815630000005,100650.2296,0.0,0.0,916924,IL,633,512100.0,487789.0,5.0,24311.0
821,Dubois,3930.1156920000003,5832.1710969999995,307.7878493,0.0,41889,IN,733,22675.0,21906.0,3.0,769.0
822,Dubuque,9509.830125,18923.0008,50.56735708,0.0,93653,IA,838,55757.0,53701.0,4.0,2056.0
823,Duchesne,3502.700374,4671.231759,1403.682739,314.1552651,18607,UT,2831,8827.0,8162.0,8.0,665.0
824,Dukes,1828.974905,2567.4122350000002,14.47929737,0.0,16535,MA,1245,9455.0,8838.0,7.0,617.0
825,Dundy,345.1326345,418.0889728,219.9866858,6.427737725,2008,NE,1713,1197.0,1172.0,2.0,25.0
826,Dunklin,6475.971426,11705.86793,0.714055553,0.0,31953,MO,1546,13128.0,12072.0,8.0,1056.0
827,Dunn,1092.7385570000001,1092.7385570000001,1063.473109,937.0555904999999,3536,ND,2040,4020.0,3941.0,2.0,79.0
828,Dunn,8103.155403,9889.327876000001,796.2001303,0.0,43857,WI,3116,23792.0,22723.0,5.0,1069.0
829,Duplin,23254.50489,26978.88932,156.5793861,0.0,58505,NC,1957,26488.0,24969.0,6.0,1519.0
830,Durham,23698.63913,66730.40824,7.781795107000001,0.0,267587,NC,1958,156610.0,148757.0,5.0,7853.0
831,Dutchess,30289.71626,44592.9006,0.0,0.0,297488,NY,1877,144065.0,137603.0,5.0,6462.0
832,Duval,75222.22843999999,195008.1037,0.0,0.0,864263,FL,348,460613.0,433842.0,6.0,26771.0
833,Duval,3473.763754,5340.621456,1775.9693379999999,10.91185318,11782,TX,2635,5234.0,4811.0,8.0,423.0
834,Dyer,11680.33455,15085.676980000002,39.82961068,0.0,38335,TN,2496,16635.0,15443.0,7.0,1192.0
835,Eagle,6280.035534000001,10286.592270000001,187.8214931,0.583651756,52197,CO,273,32734.0,31707.0,3.0,1027.0
836,Early,4324.876171,5493.058883,249.65834300000003,0.0,11008,GA,450,4358.0,4056.0,7.0,302.0
837,East Baton Rouge,60631.37161,126102.507,62.70591564,0.0,440171,LA,,,,,
838,East Carroll,1396.730789,2528.671807,345.8814661,0.0,7759,LA,,,,,
839,East Feliciana,8747.016446,9245.994766,320.71230089999995,0.0,20267,LA,,,,,
840,Eastland,3970.786862,6374.880773,1636.3013130000002,0.0,18583,TX,2636,8031.0,7652.0,5.0,379.0
841,Eaton,14536.044,20205.69581,6.845125277,0.0,107759,MI,1279,55764.0,53296.0,4.0,2468.0
842,Eau Claire,13014.5797,25022.244609999998,170.176862,0.0,98736,WI,,,,,
843,Echols,1963.914656,2163.607959,108.8148185,8.526120577999999,4034,GA,451,1866.0,1779.0,5.0,87.0
844,Ector,18164.01632,38887.102530000004,1084.692774,2.0312799669999997,137130,TX,2637,79709.0,76012.0,5.0,3697.0
845,Eddy,320.70540980000004,421.0633869,227.9654415,79.62591422,2385,ND,2041,1271.0,1210.0,5.0,61.0
846,Eddy,10423.05451,16588.456140000002,1205.670263,118.6283291,53829,NM,1838,29685.0,28226.0,5.0,1459.0
847,Edgar,3894.458492,5535.949522,1599.869533,0.0,18576,IL,634,9428.0,8839.0,6.0,589.0
848,Edgecombe,17081.25273,23400.18548,0.0,0.0,56552,NC,1959,22820.0,20635.0,10.0,2185.0
849,Edgefield,7486.169440000001,10301.08899,436.9261887,0.0,26985,SC,2378,10668.0,9991.0,6.0,677.0
850,Edmonson,4546.652293,4834.9414990000005,97.18448499,0.0,12161,KY,1044,4640.0,4312.0,7.0,328.0
851,Edmunds,814.0352947,852.306264,708.8861557,261.9685335,4071,SD,2428,2215.0,2160.0,3.0,55.0
852,Edwards,1087.981967,1338.3525140000002,264.024029,0.0,6721,IL,635,2943.0,2768.0,6.0,175.0
853,Edwards,452.8601017,592.6987748,151.8419447,7.869154622000001,3037,KS,931,1749.0,1696.0,3.0,53.0
854,Edwards,258.0118773,561.8096753,201.83044219999996,121.2133824,2002,TX,2638,864.0,824.0,5.0,40.0
855,Effingham,12665.09306,14035.56206,49.0609208,0.0,52250,GA,452,27172.0,25783.0,5.0,1389.0
856,Effingham,5618.505939,7090.442779000001,721.2757052000001,0.0,34242,IL,636,18410.0,17527.0,5.0,883.0
857,El Dorado,19231.234630000003,28540.61452,61.82224543,0.0,181058,CA,,,,,
858,El Paso,67222.86994,135769.5893,4082.754086,1065.049602,622263,CO,,,,,
859,El Paso,133954.9605,293315.7532,101.0822052,0.0,800647,TX,,,,,
860,Elbert,2940.480118,3010.110897,1508.9716449999999,532.3202415,23086,CO,274,13256.0,12839.0,3.0,417.0
861,Elbert,8319.507429000001,9908.428265,353.0009753,0.0,20166,GA,453,7613.0,7048.0,7.0,565.0
862,Elk,1441.88174,1441.88174,1436.1054279999998,615.3477159,2882,KS,932,1280.0,1219.0,5.0,61.0
863,Elk,5022.270539,7682.998881999999,20.05759049,0.0,31946,PA,2309,16329.0,15524.0,5.0,805.0
864,Elkhart,24306.72265,52238.98527,0.0,0.0,197559,IN,734,104716.0,100644.0,4.0,4072.0
865,Elko,4839.534842,7556.5515829999995,1148.320073,891.5694835,48818,NV,1782,26947.0,25564.0,5.0,1383.0
866,Elliott,4520.820625,4569.606366,10.47445306,0.0,7852,KY,1045,2121.0,1912.0,10.0,209.0
867,Ellis,3198.888623,7830.379201000001,861.3833473999999,0.0,28452,KS,933,17522.0,16999.0,3.0,523.0
868,Ellis,1400.173534,1400.173534,1394.2304689999999,1168.786483,4151,OK,2193,2391.0,2294.0,4.0,97.0
869,Ellis,26460.24917,36276.671610000005,10.35178864,0.0,149610,TX,2639,80881.0,77700.0,4.0,3181.0
870,Ellsworth,1232.718783,1745.0258170000002,716.5099395,0.0,6497,KS,934,2939.0,2831.0,4.0,108.0
871,Elmore,19029.49825,21381.87844,14.487492199999998,0.0,79303,AL,27,36743.0,34897.0,5.0,1846.0
872,Elmore,5007.3278390000005,8138.476486,1380.7791140000002,918.3381421,27038,ID,586,10734.0,10222.0,5.0,512.0
873,Emanuel,9375.084531,11467.806129999999,2464.933632,0.0,22598,GA,454,8317.0,7590.0,9.0,727.0
874,Emery,2393.024444,2879.2977300000002,1320.8941869999999,384.4730396,10976,UT,2832,4413.0,4145.0,6.0,268.0
875,Emmet,1162.825345,2263.0234149999997,488.9980629,0.0,10302,IA,839,5667.0,5455.0,4.0,212.0
876,Emmet,6503.806257,7493.37589,1668.2406369999999,0.0,32694,MI,1280,17604.0,16335.0,7.0,1269.0
877,Emmons,843.6454562000001,905.8063552000001,588.7244656,127.4275129,3550,ND,2042,1553.0,1476.0,5.0,77.0
878,Emporia,197.7968228,1768.3958309999998,0.0,0.0,5927,VA,2973,2245.0,2089.0,7.0,156.0
879,Erath,10781.8575,15018.10195,1188.482478,14.93617784,37890,TX,2641,20145.0,19355.0,4.0,790.0
880,Erie,70739.09199,167147.8227,0.435201854,0.0,919040,NY,1878,451194.0,427193.0,5.0,24001.0
881,Erie,11079.91702,18654.42336,6.114137735,0.0,77079,OH,2103,37356.0,35288.0,6.0,2068.0
882,Erie,34733.95353,70723.80687,25.02715277,0.0,280566,PA,2310,134748.0,127337.0,6.0,7411.0
883,Escambia,12569.71767,16645.66809,1311.948915,0.0,38319,AL,28,14597.0,13571.0,7.0,1026.0
884,Escambia,47934.03046,88773.77174,273.6354434,0.0,297619,FL,349,138136.0,130409.0,6.0,7727.0
885,Esmeralda,233.9774764,233.9774764,227.09404069999997,227.09404069999997,783,NV,1783,530.0,507.0,4.0,23.0
886,Essex,38204.47102,96329.82312999999,0.0,0.0,743159,MA,1246,407869.0,387516.0,5.0,20353.0
887,Essex,7672.005018000001,61363.77915,0.0,0.0,783969,NJ,1814,375066.0,349110.0,7.0,25956.0
888,Essex,8556.001451,10131.33002,227.48060049999998,0.0,39370,NY,1879,17409.0,16363.0,6.0,1046.0
889,Essex,3194.382336,3438.6941090000005,488.56624320000003,0.0,11151,VA,2897,5511.0,5214.0,5.0,297.0
890,Essex,2464.538396,2556.3312809999998,746.3574007999999,0.0,6306,VT,2859,2755.0,2596.0,6.0,159.0
891,Estill,6342.0638229999995,7039.482220999999,16.12396027,0.0,14672,KY,1046,5284.0,4963.0,6.0,321.0
892,Etowah,24149.946809999998,33620.919839999995,0.0,0.0,104430,AL,29,42684.0,40045.0,6.0,2639.0
893,Eureka,500.4981756,500.4981756,494.95812010000003,477.60310360000005,1987,NV,1784,1003.0,944.0,6.0,59.0
894,Evangeline,9432.151595000001,12224.59487,656.9218372,0.0,33984,LA,1154,13010.0,12030.0,8.0,980.0
895,Evans,2783.277051,3632.0915119999995,0.0,0.0,11000,GA,455,4663.0,4403.0,6.0,260.0
896,Fairbanks North Star,15686.081519999998,19774.23645,666.4714071000001,96.12318315,97581,AK,,,,,
897,Fairfax City,0.0,785.5965261,0.0,0.0,22565,VA,,,,,
898,Fairfax,14695.11503,71254.56175,0.0,0.0,1081726,VA,2898,613618.0,591702.0,4.0,21916.0
898,Fairfax,14695.11503,71254.56175,0.0,0.0,1081726,VA,2974,12799.0,12351.0,4.0,448.0
899,Fairfield,27374.5476,92049.02928,0.0,0.0,916829,CT,319,481852.0,456134.0,5.0,25718.0
900,Fairfield,22608.82005,31202.09645,3.132876393,0.0,146156,OH,2104,74877.0,71619.0,4.0,3258.0
901,Fairfield,7748.261890000001,9533.714161,1263.910643,0.0,23956,SC,2379,10022.0,9216.0,8.0,806.0
902,Fall River,1783.9093579999999,2378.924321,598.9868771,317.8273997,7094,SD,,,,,
903,Fallon,280.36021339999996,523.6955802,155.6501436,39.58828362,2890,MT,1640,1967.0,1921.0,2.0,46.0
904,Falls Church,10.22687662,764.0634286000001,0.0,0.0,12332,VA,,,,,
905,Falls,5667.033049000001,7808.117622,2627.417339,0.0,17866,TX,2642,6449.0,6176.0,4.0,273.0
906,Fannin,8692.454179,9525.207277,9.066940094,0.0,23682,GA,456,10115.0,9489.0,6.0,626.0
907,Fannin,8720.018706,9994.906442,2687.286104,17.44961839,33915,TX,2643,15362.0,14733.0,4.0,629.0
908,Faribault,2920.237102,3934.283856,781.3483316,0.0,14553,MN,1362,7503.0,7176.0,4.0,327.0
909,Faulk,1030.3042289999999,1030.3042289999999,1029.401213,793.74447,2364,SD,2430,1117.0,1088.0,3.0,29.0
910,Faulkner,28164.37933,35864.07185,329.5014582,0.0,113237,AR,141,59915.0,57123.0,5.0,2792.0
911,Fauquier,7664.156593000001,9024.959936,74.47642137,0.0,65203,VA,2899,35726.0,34315.0,4.0,1411.0
912,Fayette,5024.007026,6590.167836,75.28644126,0.0,17241,AL,30,6422.0,5971.0,7.0,451.0
913,Fayette,11859.87683,15476.85504,0.0,0.0,106567,GA,457,54164.0,51358.0,5.0,2806.0
914,Fayette,3315.176982,5716.704350999999,298.9362983,0.0,20880,IA,840,10821.0,10327.0,5.0,494.0
915,Fayette,6445.996984,8038.558585,1957.602032,0.0,22140,IL,637,9698.0,9060.0,7.0,638.0
916,Fayette,5369.141709,7433.478175,52.90225808,0.0,24277,IN,735,8990.0,8399.0,7.0,591.0
917,Fayette,21869.29679,72824.86748,0.0,0.0,295803,KY,1047,166522.0,160099.0,4.0,6423.0
918,Fayette,4574.071886,8407.437815000001,0.0,0.0,29030,OH,2105,14022.0,13330.0,5.0,692.0
919,Fayette,33527.70986,50253.2905,800.3199515,0.0,136606,PA,2311,58364.0,53985.0,8.0,4379.0
920,Fayette,9456.255409000001,10940.945909999999,1585.1266970000001,0.0,38413,TN,2497,17840.0,16738.0,6.0,1102.0
921,Fayette,4696.484163,6984.225694,2053.172765,3.787531656,24554,TX,2644,12764.0,12341.0,3.0,423.0
922,Fayette,15446.93294,18824.831000000002,230.5671414,0.0,46039,WV,3053,16240.0,14844.0,9.0,1396.0
923,Fentress,7422.890378,8509.29555,27.37324107,0.0,17959,TN,2498,6990.0,6481.0,7.0,509.0
924,Fergus,2576.983044,3859.941676,1345.584646,620.9495863,11586,MT,1641,5692.0,5457.0,4.0,235.0
925,Ferry,2820.0570629999997,2984.097737,1719.793277,669.9823963,7551,WA,3013,2477.0,2223.0,10.0,254.0
926,Fillmore,4079.1028549999996,5317.891133,135.32970590000002,0.0,20866,MN,1363,11405.0,10941.0,4.0,464.0
927,Fillmore,1152.0595130000002,1359.1716390000001,479.6113493,0.0,5890,NE,1714,3208.0,3113.0,3.0,95.0
928,Finney,5718.0447460000005,9201.250794,477.81935610000005,58.54491449,36776,KS,935,20130.0,19421.0,4.0,709.0
929,Fisher,796.7545857000001,999.7212073999999,230.0307171,0.0,3974,TX,2645,1799.0,1730.0,4.0,69.0
930,Flagler,22085.44819,28086.78894,76.04741727,0.0,95696,FL,350,43676.0,40928.0,6.0,2748.0
931,Flathead,15707.85127,23701.494730000002,1126.719334,230.89275189999998,90928,MT,1642,44753.0,42194.0,6.0,2559.0
932,Fleming,5354.262111,5961.263368,434.51765539999997,0.0,14348,KY,1048,6236.0,5853.0,6.0,383.0
933,Florence,34368.83665,46408.75032,0.0,0.0,136885,SC,2380,65502.0,61238.0,7.0,4264.0
934,Florence,1737.872912,1780.1532670000001,984.5838864,2.257169068,4423,WI,3118,2215.0,2066.0,7.0,149.0
935,Floyd,23024.01225,34149.21876,21.05716426,0.0,96317,GA,458,42982.0,40115.0,7.0,2867.0
936,Floyd,2882.16628,4226.78729,667.3908265,0.0,16303,IA,841,8707.0,8376.0,4.0,331.0
937,Floyd,5642.170245,14449.75834,0.0,0.0,74578,IN,736,39932.0,38222.0,4.0,1710.0
938,Floyd,18875.31455,20449.571809999998,0.0,0.0,39451,KY,1049,11913.0,10819.0,9.0,1094.0
939,Floyd,491.9751334,1571.438299,87.65818107,6.433715241,6446,TX,2646,2743.0,2591.0,6.0,152.0
940,Floyd,5000.795709,5220.874333,1650.653003,0.0,15279,VA,2900,8292.0,7962.0,4.0,330.0
941,Fluvanna,4176.873203,4432.770304,5.316009532,0.0,25691,VA,2901,13160.0,12664.0,4.0,496.0
942,Foard,708.0995614,708.0995614,708.0995614,571.24918,1336,TX,2647,550.0,528.0,4.0,22.0
943,Fond du Lac,10655.904209999999,19640.36691,233.28511,0.0,101633,WI,,,,,
944,Ford,1369.371726,2488.719453,398.2187703,0.0,14081,IL,638,6508.0,6156.0,5.0,352.0
945,Ford,6810.838387000001,10892.08022,826.0907562000001,358.912939,33848,KS,936,18062.0,17449.0,3.0,613.0
946,Forest,2104.160592,2430.058189,41.69673226,0.0,7716,PA,2312,1899.0,1750.0,8.0,149.0
947,Forest,3311.3559960000002,3506.3100229999995,1613.547605,76.57551463,9304,WI,3120,4000.0,3701.0,8.0,299.0
948,Forrest,16255.83904,27469.91242,852.9216249,0.0,74934,MS,1446,32842.0,30778.0,6.0,2064.0
949,Forsyth,18326.982669999998,24354.348980000002,0.0,0.0,175511,GA,459,104421.0,99689.0,5.0,4732.0
950,Forsyth,50577.03811,93051.89212,0.0,0.0,350670,NC,1960,179729.0,169830.0,6.0,9899.0
951,Fort Bend,72108.74315,109505.3117,493.3152399,0.0,585375,TX,,,,,
952,Foster,376.493976,728.8831406,183.4624336,86.19217798,3343,ND,2043,1630.0,1583.0,3.0,47.0
953,Fountain,3308.908903,4511.1329049999995,138.6320658,0.0,17240,IN,737,8049.0,7572.0,6.0,477.0
954,Franklin City,2024.675576,3800.6780329999997,0.0,0.0,8582,VA,,,,,
955,Franklin,8860.851540000001,12397.80304,361.826757,0.0,31704,AL,31,13661.0,12782.0,6.0,879.0
956,Franklin,6268.125572,7662.2286540000005,619.9564584999999,0.128568064,18125,AR,142,7412.0,7047.0,5.0,365.0
957,Franklin,3712.9720820000002,4650.513255,52.40227294,0.0,11549,FL,351,4773.0,4548.0,5.0,225.0
958,Franklin,6812.637515,8055.895740999999,96.64581683,0.0,22084,GA,460,9287.0,8704.0,6.0,583.0
959,Franklin,1773.163605,2470.712943,389.896509,0.0,10680,IA,842,5962.0,5761.0,3.0,201.0
960,Franklin,3566.470414,4413.765761,384.71850930000005,30.99849389,12786,ID,587,6447.0,6243.0,3.0,204.0
961,Franklin,9194.212844,13458.60353,270.57822539999995,0.0,39561,IL,639,16482.0,15150.0,8.0,1332.0
962,Franklin,5658.344443,6079.689893,913.9694967,0.0,23087,IN,738,11387.0,10809.0,5.0,578.0
963,Franklin,6026.666497,6800.369047,614.5012519999999,0.0,25992,KS,937,14102.0,13457.0,5.0,645.0
964,Franklin,7668.314398,12480.70245,52.23410273,0.0,49285,KY,1050,24018.0,22986.0,4.0,1032.0
965,Franklin,6269.270186,8908.020198,489.3778348999999,0.0,20767,LA,1155,7532.0,6803.0,10.0,729.0
966,Franklin,12625.71102,14457.03861,57.22222175,0.0,71372,MA,1247,39433.0,37702.0,4.0,1731.0
967,Franklin,8832.014121,10217.50712,45.691058899999994,2.539102066,30768,ME,1203,14534.0,13843.0,5.0,691.0
968,Franklin,17102.89083,23993.85223,358.7729965,0.0,101492,MO,1547,52540.0,49878.0,5.0,2662.0
969,Franklin,3371.0470939999996,3864.810265,1288.718855,0.0,8118,MS,1447,2938.0,2713.0,8.0,225.0
970,Franklin,18687.005269999998,20780.37042,1061.128053,0.0,60619,NC,1961,28715.0,27014.0,6.0,1701.0
971,Franklin,879.9573222000001,935.5914446,617.0789940000001,0.0,3225,NE,1715,1511.0,1475.0,2.0,36.0
972,Franklin,12966.35651,15135.629019999998,1806.498347,4.10939719,51599,NY,1880,20083.0,18779.0,7.0,1304.0
973,Franklin,79671.58602999999,248641.8598,0.0,0.0,1163414,OH,2106,655826.0,629006.0,4.0,26820.0
974,Franklin,23753.84771,32734.96462,941.8878109999999,0.0,149618,PA,2313,77850.0,73988.0,5.0,3862.0
975,Franklin,11479.5387,13366.08162,1458.670309,0.0,41052,TN,2499,19560.0,18546.0,5.0,1014.0
976,Franklin,2334.997552,3083.54046,113.7870178,0.0,10605,TX,2649,4553.0,4331.0,5.0,222.0
977,Franklin,18945.208130000003,19687.21474,2351.312923,0.0,56159,VA,2902,26444.0,25209.0,5.0,1235.0
977,Franklin,18945.208130000003,19687.21474,2351.312923,0.0,56159,VA,2976,3608.0,3366.0,7.0,242.0
978,Franklin,8546.703234,10691.07318,322.0045063,0.0,47746,VT,2860,27281.0,26308.0,4.0,973.0
979,Franklin,14487.435780000002,21785.6062,2017.546507,17.40479896,78163,WA,3014,38981.0,36002.0,8.0,2979.0
980,Frederick,11071.39181,20872.21965,0.0,0.0,233385,MD,1226,128928.0,123176.0,5.0,5752.0
981,Frederick,10124.73648,14454.26553,327.226745,0.0,78305,VA,2903,44612.0,42841.0,4.0,1771.0
982,Fredericksburg,1519.3315710000002,5695.554817,0.0,0.0,24286,VA,2977,13367.0,12652.0,5.0,715.0
983,Freeborn,6386.28143,8418.369065,145.3057842,0.0,31255,MN,1364,16345.0,15730.0,4.0,615.0
984,Freestone,5148.789393,6125.405068,1179.779371,0.0,19816,TX,2650,7405.0,7004.0,5.0,401.0
985,Fremont,8972.11154,13156.38675,1030.670951,48.53471354,46824,CO,276,14497.0,13602.0,6.0,895.0
986,Fremont,1736.631502,1789.765173,1016.006634,0.0,7441,IA,843,4152.0,4014.0,3.0,138.0
987,Fremont,3462.4608869999997,4664.575264,356.51673239999997,117.2448485,13242,ID,588,7170.0,6907.0,4.0,263.0
988,Fremont,8224.824768,11643.24772,1235.782476,253.49223360000002,40123,WY,3179,20289.0,19160.0,6.0,1129.0
989,Fresno,93923.78355,255871.7582,10180.28407,70.88670968,930450,CA,204,441364.0,396410.0,10.0,44954.0
990,Frio,3125.304599,5723.855457,177.72349319999998,11.46206621,17217,TX,2651,9795.0,9420.0,4.0,375.0
991,Frontier,1046.964625,1046.964625,1046.964625,737.3213138,2756,NE,1716,1532.0,1495.0,2.0,37.0
992,Fulton,5086.424352,5484.304181,728.0261699,0.0,12245,AR,143,4759.0,4511.0,5.0,248.0
993,Fulton,73318.61409,195864.8751,0.0,0.0,920581,GA,461,514749.0,483972.0,6.0,30777.0
994,Fulton,5622.476257,8517.76208,1228.776275,0.0,37069,IL,640,15785.0,14582.0,8.0,1203.0
995,Fulton,5783.202676,7517.1991,450.20370639999993,0.0,20836,IN,739,9862.0,9389.0,5.0,473.0
996,Fulton,1177.13771,2311.820155,1.220742112,0.0,6813,KY,1051,2082.0,1923.0,8.0,159.0
