,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State
1886,Mellette,993.8667262,993.8667262,988.4118461000002,365.84025160000004,2048,SD
1887,Menard,1404.853869,2032.740471,4.973986088,0.0,12705,IL
1888,Menard,486.1981,661.2517535000001,97.81489513,2.80229487,2242,TX
1889,Mendocino,19774.254680000002,25101.77809,2717.0359359999998,0.0,87841,CA
1890,Menifee,3011.404235,3155.302864,0.0,0.0,6306,KY
1891,Menominee,4814.86788,7128.751158,331.18571380000003,0.0,24029,MI
1892,Menominee,2355.024216,2355.024216,778.896897,0.0,4232,WI
1893,Merced,35091.73586,79930.30619,768.5310039,0.0,255793,CA
1894,Mercer,3938.4328659999996,4162.711603,361.9720077,0.0,16434,IL
1895,Mercer,4783.872783,6167.581714,5.4355361989999995,0.0,21331,KY
1896,Mercer,1068.4364640000001,1238.602142,180.5114358,0.0,3785,MO
1897,Mercer,846.2533322,1185.254661,377.5964624,29.11340534,8424,ND
1898,Mercer,13517.480140000001,45274.31308,0.0,0.0,366513,NJ
1899,Mercer,5219.9334,7610.713443000001,439.619222,0.0,40814,OH
1900,Mercer,21471.71238,31630.07763,0.0,0.0,116638,PA
1901,Mercer,17032.48927,24277.41468,502.53405810000004,0.0,62264,WV
1902,Meriwether,7181.382028,9053.080799,0.0,0.0,21992,GA
1903,Merrick,1587.898234,2144.258962,752.0015071,0.0,7845,NE
1904,Merrimack,20709.59101,27102.67168,17.53844287,0.0,146445,NH
1905,Mesa,17762.2963,31087.6627,1364.886267,3.632275328,146723,CO
1906,Metcalfe,4397.081927,4627.066147,43.51294235,0.0,10099,KY
1907,Miami,10084.58398,13030.13207,766.4035169,0.0,36903,IN
1908,Miami,3828.1034659999996,5546.5607740000005,2.232673124,0.0,32787,KS
1909,Miami,9487.110129,20554.13679,0.0,0.0,102506,OH
1910,Miami-Dade,65440.0733,414839.7827,317.86053819999995,300.88475,2496435,FL
1911,Middlesex,12524.18754,20908.19512,0.0,0.0,165676,CT
1912,Middlesex,50508.05615,147978.1519,0.0,0.0,1503085,MA
1913,Middlesex,31614.20925,90972.76947999999,0.0,0.0,809858,NJ
1914,Middlesex,2622.984825,2912.119545,40.48664684,0.0,10959,VA
1915,Midland,15778.575319999998,19932.3362,50.55271156,0.0,83629,MI
1916,Midland,19317.35209,35691.89677,72.97575947,17.46739809,136872,TX
1917,Mifflin,11055.79479,15356.53238,69.62538182,0.0,46682,PA
1918,Milam,5786.927529,8033.803593000001,1653.1742,0.0,24757,TX
1919,Millard,2936.7564620000003,3586.1110270000004,1546.410285,226.67266899999998,12503,UT
1920,Mille Lacs,5655.442515,7164.4774,97.51568116,0.0,26097,MN
1921,Miller,8047.198809,14807.806190000001,2163.17458,0.0,43462,AR
1922,Miller,2109.1472350000004,2406.280882,120.141681,0.0,6125,GA
1923,Miller,7622.047259,9460.424062,187.7206866,0.0,24748,MO
1924,Mills,2283.270512,2996.370523,351.0155909,0.0,15059,IA
1925,Mills,1145.429631,1570.043431,481.107658,0.0,4936,TX
1926,Milwaukee,31180.494280000003,186458.4403,0.0,0.0,947735,WI
1927,Miner,450.0547898,636.2101757999999,129.3844301,0.0,2389,SD
1928,Mineral,167.5294115,167.5294115,160.4080156,145.6573042,712,CO
1929,Mineral,1338.405268,1432.355079,760.0982743,164.6225744,4223,MT
1930,Mineral,881.1490359999999,1523.06869,580.1075356,154.42234240000002,4772,NV
1931,Mineral,6663.9129649999995,8616.789067,70.90290354,0.0,28212,WV
1932,Mingo,10092.98,11812.47911,0.0,0.0,26839,WV
1933,Minidoka,4624.107588,6585.9294469999995,368.18185839999995,0.0,20069,ID
1934,Minnehaha,13718.07235,32891.8049,320.74449350000003,0.0,169468,SD
1935,Missaukee,5332.128252,5628.18494,613.0050472,0.0,14849,MI
1936,Mississippi,10090.60773,16675.7554,151.5134514,0.0,46480,AR
1937,Mississippi,2070.129274,4380.628312,6.509409441,0.0,14358,MO
1938,Missoula,14033.121430000001,27257.443789999998,2253.044538,254.28552319999997,109299,MT
1939,Mitchell,7287.545434000001,10016.42682,871.9631641000001,0.0,23498,GA
1940,Mitchell,1623.4504279999999,2031.9046620000001,604.5461905000001,0.0,10776,IA
1941,Mitchell,883.1635133,1301.563243,348.9511521,0.0,6373,KS
1942,Mitchell,5800.592406000001,6330.693724000001,397.7081728,0.0,15579,NC
1943,Mitchell,1401.346734,2410.093596,85.79401707,4.648067879,9403,TX
1944,Mobile,77355.73843,130486.9283,527.5800012,0.0,412992,AL
1945,Modoc,2954.417064,3703.167553,1446.952959,473.3877568,9686,CA
1946,Moffat,1719.8629079999998,2787.244683,438.77474490000003,160.428517,13795,CO
1947,Mohave,51030.31774,68940.4169,7515.544448000001,1909.4480879999999,200186,AZ
1948,Moniteau,2999.9013059999997,4459.836427,192.7372373,0.0,15607,MO
1949,Monmouth,33130.38141,69344.53418999999,0.0,0.0,630380,NJ
1950,Mono,1461.877523,3587.183057,1031.199807,542.9189557999999,14202,CA
1951,Monona,1734.2801140000001,2160.76379,324.91396960000003,0.0,9243,IA
1952,Monongalia,16270.519680000001,35594.361769999996,474.2077643,0.0,96189,WV
1953,Monroe,9575.641603,10714.11056,3498.5864549999997,101.4446281,23068,AL
1954,Monroe,1939.8517550000001,3198.702688,263.769202,8.964578051,8149,AR
1955,Monroe,8745.178578000001,12763.71871,432.5096107,0.0,73090,FL
1956,Monroe,7536.777722,8319.255033,324.2464208,0.0,26424,GA
1957,Monroe,1374.816054,2050.252341,258.9874168,0.0,7970,IA
1958,Monroe,3484.601275,4653.010121,31.87701219,0.0,32957,IL
1959,Monroe,16530.76635,43278.4179,45.84378799,0.0,137974,IN
1960,Monroe,4287.694936999999,5002.093424000001,277.8504368,0.0,10963,KY
1961,Monroe,19372.20002,29258.743360000004,0.0,0.0,152021,MI
1962,Monroe,1575.237108,2268.846351,117.392278,0.0,8840,MO
1963,Monroe,10275.90379,13551.5042,192.7192101,0.0,36989,MS
1964,Monroe,62130.48297999999,148086.7321,0.0,0.0,744344,NY
1965,Monroe,4203.741389,4717.533467,236.649393,0.0,14642,OH
1966,Monroe,34914.074539999994,42031.54533,0.0,0.0,169842,PA
1967,Monroe,14839.76214,17741.66496,16.71431906,0.0,44519,TN
1968,Monroe,8959.260763,12342.797770000001,816.7690980000001,0.0,44673,WI
1969,Monroe,4453.454052,5006.983923,282.3642042,0.0,13502,WV
1970,Montague,4449.181073,6448.26869,639.0314629,0.0,19719,TX
1971,Montcalm,18955.66958,22817.98878,0.0,0.0,63342,MI
1972,Monterey,23583.70575,76815.82981,1648.712213,250.8224231,415057,CA
1973,Montezuma,5581.159934,7685.251992,1307.0910000000001,20.46594865,25535,CO
1974,Montgomery,34665.57305,69750.41962999999,1610.998884,0.0,229363,AL
1975,Montgomery,3923.4879770000002,4167.486726,935.1950473999999,0.0,9487,AR
1976,Montgomery,2734.162167,3638.872929,531.9043872999999,0.0,9123,GA
1977,Montgomery,1570.831832,2402.486594,770.1923393,0.0,10740,IA
1978,Montgomery,6169.549572999999,8693.024752,342.7644078,0.0,30104,IL
1979,Montgomery,5928.50501,8539.834627,773.4417229,0.0,38124,IN
1980,Montgomery,3405.077506,7745.9926239999995,177.73602240000002,0.0,35471,KS
1981,Montgomery,9105.765789000001,10310.28956,0.0,0.0,26499,KY
1982,Montgomery,14386.71517,78346.35126,0.0,0.0,971777,MD
1983,Montgomery,3960.5538479999996,4599.166354,566.8010799,0.0,12236,MO
1984,Montgomery,4982.765868,5546.306286,1603.041704,0.0,10925,MS
1985,Montgomery,9961.908634000001,11845.90545,53.72628661,0.0,27798,NC
1986,Montgomery,15812.89532,17421.86199,307.75898789999997,0.0,50219,NY
1987,Montgomery,55660.916370000006,136080.9205,0.0,0.0,535153,OH
1988,Montgomery,30932.06721,77495.01875,0.0,0.0,799874,PA
1989,Montgomery,38079.228839999996,52227.81204,543.5886207000001,0.0,172331,TN
1990,Montgomery,81654.92885,107545.1123,467.98269960000005,0.0,455746,TX
1991,Montgomery,9692.922936,22215.857369999998,23.58152491,0.0,94392,VA
1992,Montmorency,3028.7910660000002,3719.959107,112.1446967,0.0,9765,MI
1993,Montour,3709.9194390000002,4385.437043999999,0.0,0.0,18267,PA
1994,Montrose,8550.933634,11493.580320000001,1358.622703,67.72048061,41276,CO
1995,Moody,1904.129744,1904.129744,1586.074313,0.0,6486,SD
1996,Moore,21771.474580000002,26172.78869,25.13806504,0.0,88247,NC
1997,Moore,1919.4864260000002,1920.6322890000001,826.1326696000001,0.0,6362,TN
1998,Moore,4204.946241,7227.808604999999,3227.778484,4.119685693,21904,TX
1999,Mora,1925.850093,1986.216166,739.2898382999999,244.2168466,4881,NM
2000,Morehouse,8786.246459,12598.8997,863.8193408,0.0,27979,LA
2001,Morgan,21402.262909999998,34760.186160000005,26.54505838,0.0,119490,AL
2002,Morgan,4134.180757,7770.532175,289.6723444,0.611551828,28159,CO
2003,Morgan,5963.827047,6138.051667,185.3020514,0.0,17868,GA
2004,Morgan,5557.453558,9095.906439,603.3413175,0.0,35547,IL
2005,Morgan,11568.670890000001,16233.536769999999,0.0,0.0,68894,IN
2006,Morgan,5522.351823,6168.4952539999995,394.68809219999997,0.0,13923,KY
2007,Morgan,6979.037531999999,8556.964687,247.47505669999998,0.0,20565,MO
2008,Morgan,5787.588675,6162.8261840000005,335.24821180000004,0.0,15054,OH
2009,Morgan,7235.447177,7663.858934999999,1536.820917,0.0,21987,TN
2010,Morgan,971.2807293,1373.214687,5.1462392580000005,0.000279593,9469,UT
2011,Morgan,6741.113395,6782.49444,906.3492742999999,0.0,17541,WV
2012,Morrill,1335.635237,1834.75915,1002.176025,21.98740586,5042,NE
2013,Morris,1133.241123,1632.9992140000002,538.2234062000001,0.0,5923,KS
2014,Morris,18861.49306,37936.03009,0.0,0.0,492276,NJ
2015,Morris,3061.49458,4156.839143,0.300246972,0.0,12934,TX
2016,Morrison,7797.942984,9263.584976,1909.3449600000001,0.0,33198,MN
2017,Morrow,9285.005796,9708.53712,12.46725183,0.0,34827,OH
2018,Morrow,2528.3201870000003,3625.463011,187.05039490000001,4.630360119,11173,OR
2019,Morton,263.4597406,442.94665599999996,208.0193753,0.537283665,3233,KS
2020,Morton,3414.352164,4720.554168,1230.03778,608.6811182,27471,ND
2021,Motley,262.3051775,354.939566,99.39354786,21.00157959,1210,TX
2022,Moultrie,3087.610594,3829.461072,57.07092149,0.0,14846,IL
2023,Mountrail,778.2108712,1275.108736,201.214381,17.39614796,7673,ND
2024,Mower,6370.327015,11167.16065,797.0901445000001,0.0,39163,MN
2025,Muhlenberg,9575.975244,11965.868709999999,51.90933981,0.0,31499,KY
2026,Multnomah,30694.46824,130914.93800000001,13.23341044,0.0,735334,OR
2027,Murray,15050.19174,16941.73289,176.23009140000002,0.0,39628,GA
2028,Murray,1910.791673,2253.7150920000004,998.0627611,0.0,8725,MN
2029,Murray,2820.056523,4339.448706,46.77031444,0.0,13488,OK
2030,Muscatine,5933.638158,10160.29904,14.49740404,0.0,42745,IA
2031,Muscogee,26447.8401,57662.882170000004,4.571344902,0.0,189885,GA
2032,Muskegon,38821.17978,56892.56114,0.0,0.0,172188,MI
2033,Muskingum,19945.62316,30389.204230000003,12.06894812,0.0,86074,OH
2034,Muskogee,13577.366730000002,24109.88999,1146.847238,0.0,70990,OK
2035,Musselshell,1088.441557,1149.567086,618.2279515,214.44561040000002,4538,MT
2036,Nacogdoches,18629.50777,25155.86818,4063.708318,0.0,64524,TX
2037,Nance,1106.09089,1106.09089,1051.087021,0.0,3735,NE
2038,Nantucket,438.33285159999997,838.5939017000001,0.0,0.0,10172,MA
2039,Napa,6127.3019810000005,20801.80634,65.29893338,0.0,136484,CA
2040,Nash,21049.601580000002,28404.54948,211.0778627,0.0,95840,NC
2041,Nassau,15039.2441,18343.354219999997,202.6116828,0.0,73314,FL
2042,Nassau,6432.8208030000005,68293.33049,0.0,0.0,1339532,NY
2043,Natchitoches,12213.25815,16837.7403,3554.381229,6.147431799,39566,LA
2044,Natrona,11912.44922,16542.48961,375.5460584,206.2542218,75450,WY
2045,Navajo,38948.571019999996,47332.70189,12187.78683,4536.775663,107449,AZ
2046,Navarro,11783.81597,18005.56569,1364.323333,0.0,47735,TX
2047,Nelson,9611.308251,13017.5286,66.88123937,0.0,43437,KY
2048,Nelson,879.4931855000001,879.4931855000001,879.4931855000001,765.9919416,3126,ND
2049,Nelson,4282.317621,4394.4645439999995,280.69289399999997,0.0,15020,VA
2050,Nemaha,2054.7097510000003,2350.614355,506.4856353999999,0.0,10178,KS
2051,Nemaha,1617.254893,2177.283378,58.46347157,0.0,7248,NE
2052,Neosho,2559.265405,4915.921238,1449.767241,0.0,16512,KS
2053,Neshoba,10284.17211,13050.03161,555.9407586,0.0,29676,MS
2054,Ness,324.42668619999995,475.19883569999996,199.4324957,2.011792672,3107,KS
2055,Nevada,2437.280755,3170.5325390000003,877.8422598,0.0,8997,AR
2056,Nevada,14488.8707,18820.265180000002,101.6985722,0.100142544,98764,CA
2057,New Castle,39463.029930000004,89566.91728,0.0,0.0,538479,DE
2058,New Hanover,18317.74466,47267.85002,0.0,0.0,202667,NC
2059,New Haven,38977.6184,129709.0384,0.0,0.0,862477,CT
2060,New Kent,2508.850735,2585.447614,0.011620213999999999,0.0,18429,VA
2061,New London,21325.61028,42437.03076,0.0,0.0,274055,CT
2062,New Madrid,5312.021807,6646.083611,39.46836085,0.0,18956,MO
2063,New York,0.0,945.4048227,0.0,0.0,1585873,NY
2064,Newaygo,14902.360480000001,17318.52054,125.1239068,0.0,48460,MI
2065,Newberry,9871.363925,13637.033640000001,245.08678360000002,0.0,37508,SC
2066,Newport News,6860.377041,32026.1659,0.0,0.0,180719,VA
2067,Newport,6960.783382,11893.36402,0.0,0.0,82888,RI
2068,Newton,3919.554573,4099.279803,1264.282266,51.40485325,8330,AR
2069,Newton,22611.25546,30496.6904,0.0,0.0,99958,GA
2070,Newton,2722.274443,3283.610019,0.0,0.0,14244,IN
2071,Newton,18423.82531,21819.12554,292.1981398,0.0,58114,MO
2072,Newton,7634.826266,8945.284964,443.0779665,0.0,21720,MS
2073,Newton,5083.135645,5919.2339090000005,1441.831024,0.0,14445,TX
2074,Nez Perce,3719.36759,7380.70167,375.0106994,0.6832298179999999,39265,ID
2075,Niagara,23659.61922,46479.20202,133.07508059999998,0.0,216469,NY
2076,Nicholas,1795.685084,2088.4151420000003,13.39164421,0.0,7135,KY
2077,Nicholas,7073.788304000001,8762.136929,301.10713860000004,0.0,26233,WV
2078,Nicollet,4759.370237,6705.640665,16.55456644,0.0,32727,MN
2079,Niobrara,251.85818500000002,403.0167,153.51599950000002,78.65792718,2484,WY
2080,Noble,9296.19232,12852.662409999999,0.0,0.0,47536,IN
2081,Noble,4108.751944,4657.217246,453.9343228,0.0,14645,OH
2082,Noble,1917.0631469999998,2921.22977,996.3256757000001,0.0,11561,OK
2083,Nobles,4143.703832,6866.183270999999,1418.731857,0.0,21378,MN
2084,Nodaway,7952.359512000001,9438.869176,1654.037734,0.0,23370,MO
2085,Nolan,1936.169425,4740.387693,268.1251484,96.47833872,15216,TX
2086,Nome,3633.3668159999997,3703.126125,3414.199799,3413.510386,9492,AK
2087,Norfolk,27159.727469999998,61452.96112000001,0.0,0.0,670850,MA
2088,Norfolk,12236.796059999999,53324.12505,0.0,0.0,242803,VA
2089,Norman,1310.434912,1468.3730480000002,599.4987812999999,0.0,6852,MN
2090,North Slope,608.3842216,1191.382651,353.0450065,353.0450065,9430,AK
2091,Northampton,9968.780006,10886.02235,146.99316159999998,0.0,22099,NC
2092,Northampton,20867.245730000002,50639.17147,0.0,0.0,297735,PA
2093,Northampton,3837.524364,4629.300296,11.7447245,0.0,12389,VA
2094,Northumberland,14234.275259999999,23018.082580000002,0.0,0.0,94528,PA
2095,Northumberland,3584.351437,3738.115879,171.41722969999998,0.0,12330,VA
2096,Northwest Arctic,2437.53825,2872.682294,2432.2131050000003,2432.051669,7523,AK
2097,Norton,1073.087365,1792.730532,453.87846310000003,0.0,5671,KS
2098,Norton,529.1617762,882.9776418,0.0,0.0,3958,VA
2099,Nottoway,5160.078006000001,5868.186286,2176.068013,0.0,15853,VA
2100,Nowata,2652.716828,3331.691971,214.8275125,0.0,10536,OK
2101,Noxubee,4306.598567,5629.927048,1107.4279589999999,0.0,11545,MS
2102,Nuckolls,1198.366752,1625.10843,741.0882927,140.57407849999998,4500,NE
2103,Nueces,51522.900610000004,110081.4475,325.9858896,0.0,340223,TX
2104,Nye,16363.49949,17126.41004,1892.724683,1759.609227,43946,NV
2105,O'Brien,2199.1597079999997,2959.5500239999997,1173.612683,0.0,14398,IA
2106,Oakland,65668.80562,168751.7433,0.0,0.0,1202362,MI
2107,Obion,6949.3315,9697.927767000001,68.34544638,0.0,31807,TN
2108,Ocean,65108.15377999999,105792.6206,0.0,0.0,576567,NJ
2109,Oceana,9141.599070999999,10194.81679,545.1473930999999,0.0,26570,MI
2110,Ochiltree,624.7269818,2455.7653969999997,135.9396694,1.823462231,10223,TX
2111,Oconee,5478.648588,5981.080635,78.17021828,0.0,32808,GA
2112,Oconee,21520.94525,25342.20983,418.3683276,0.0,74273,SC
2113,Oconto,8672.28797,10437.762209999999,883.0466326999999,0.0,37660,WI
2114,Ogemaw,7056.941237000001,8786.883031,3.2973466780000003,0.0,21699,MI
2115,Ogle,7089.145031999999,9411.237815999999,13.81528383,0.0,53497,IL
2116,Oglethorpe,5300.239882,5411.294543,220.2352543,0.0,14899,GA
2117,Ohio,776.5912406,1205.3220880000001,0.0,0.0,6128,IN
2118,Ohio,7815.152008,9306.881602,574.9657896000001,0.0,23842,KY
2119,Ohio,7626.683204000001,13569.816280000001,0.0,0.0,44443,WV
2120,Okaloosa,24363.0274,40080.43774,641.7517819,0.0,180822,FL
2121,Okanogan,10945.78655,14586.63645,1646.049865,54.69611894,41120,WA
2122,Okeechobee,14552.97731,17434.77646,2600.851009,756.1919184,39996,FL
2123,Okfuskee,5056.206132,5971.695255,1486.009687,0.0,12191,OK
2124,Oklahoma,78263.20868,186465.4604,669.5970507999999,0.0,718633,OK
2125,Okmulgee,11293.974390000001,15100.87369,1932.91918,0.0,40069,OK
2126,Oktibbeha,17524.209740000002,22889.44308,208.80014309999999,0.0,47671,MS
2127,Oldham,6270.900338,8418.526794,0.0,0.0,60316,KY
2128,Oldham,824.2157616000001,824.2157616000001,824.2157616000001,724.8752281000001,2052,TX
2129,Oliver,430.58326439999996,430.7404057,353.740059,0.0,1846,ND
2130,Olmsted,9705.951459,22911.63857,1.0470243590000001,0.0,144248,MN
2131,Oneida,1056.6154589999999,1454.40399,199.7537896,139.8518896,4286,ID
2132,Oneida,32476.91012,58401.772560000005,135.1660009,0.0,234878,NY
2133,Oneida,6766.310815999999,9333.584458,611.7646738,0.0,35998,WI
2134,Onondaga,37198.5254,85295.80728,751.5951341,0.0,467026,NY
2135,Onslow,42963.70742,55349.69964,132.6948133,0.0,177772,NC
2136,Ontario,13483.358680000001,19977.563990000002,0.0,0.0,107931,NY
2137,Ontonagon,1860.970035,2130.608998,834.6096092,0.531694505,6780,MI
2138,Orange,31971.338780000002,295816.1658,0.0,0.0,3010232,CA
2139,Orange,91397.80327,259609.9183,7.994342275,0.0,1145956,FL
2140,Orange,4826.325772,6347.616650999999,21.37259984,0.0,19840,IN
2141,Orange,26353.80522,39188.297739999995,10.79726051,0.0,133801,NC
2142,Orange,31701.52256,54091.240020000005,0.0,0.0,372813,NY
2143,Orange,16498.961519999997,22667.13256,0.0,0.0,81837,TX
2144,Orange,6834.290911,8084.576472,595.9090992,0.0,33481,VA
2145,Orange,7146.054531000001,7777.5391819999995,874.4458857000001,0.0,28936,VT
2146,Orangeburg,33453.307010000004,41302.92819,363.53785389999996,0.0,92501,SC
2147,Oregon,4046.5708619999996,4919.803035,938.4844767999999,0.0,10881,MO
2148,Orleans,43956.65675,110410.9159,3.9601592080000003,0.0,343829,LA
2149,Orleans,9243.309218,12197.975040000001,196.27125859999998,0.0,42883,NY
2150,Orleans,7866.355385,9301.547749,1093.79387,0.0,27231,VT
2151,Osage,3069.4928019999998,4054.18647,704.5807036,0.0,16295,KS
2152,Osage,3677.97284,3950.031342,615.8392665,0.0,13878,MO
2153,Osage,13557.27911,16079.96566,1553.634849,38.96364704,47472,OK
2154,Osborne,628.9194812999999,907.2542911,400.9035788,7.402124506,3858,KS
2155,Osceola,42942.7725,79400.87216,1306.737661,400.33630189999997,268685,FL
2156,Osceola,1112.913299,1201.1843119999999,321.54056529999997,0.0,6462,IA
2157,Osceola,7324.123717,9042.096754,1317.4421300000001,0.0,23528,MI
2158,Oscoda,3069.572877,3579.8530979999996,2.7625216569999997,0.0,8640,MI
2159,Oswego,25325.5565,31638.12052,632.4383605,0.0,122109,NY
2160,Otero,5551.8332439999995,7643.775551999999,248.8430554,10.35988591,18831,CO
2161,Otero,21840.29607,26365.85438,2770.73023,509.59473729999996,63797,NM
2162,Otoe,1877.0407850000001,2966.014186,485.7739727,0.0,15740,NE
2163,Otsego,4779.891255,6148.167232,373.382657,0.0,24164,MI
2164,Otsego,17523.18645,21740.51356,1651.231069,0.0,62259,NY
2165,Ottawa,1005.372537,1314.598951,434.68267000000003,0.0,6091,KS
2166,Ottawa,37590.88592,61678.9441,0.0,0.0,263801,MI
2167,Ottawa,7135.48961,8370.567142,11.75906498,0.0,41428,OH
2168,Ottawa,8677.715949,12047.84707,770.4498437000001,0.0,31848,OK
2169,Otter Tail,11905.39854,16039.256830000002,2179.160271,0.0,57303,MN
2170,Ouachita,8569.930495999999,11235.55033,2685.340839,0.0,26120,AR
2171,Ouachita,40575.69511,56891.41733,1219.4355369999998,0.0,153720,LA
2172,Ouray,801.5205201,868.8317843,71.83349897,0.0,4436,CO
2173,Outagamie,13421.38453,29385.50975,0.04031007,0.0,176695,WI
2174,Overton,8333.693701,9019.395502,71.94800769,0.0,22083,TN
2175,Owen,5920.087691,6389.6259469999995,53.34746104,0.0,21575,IN
2176,Owen,2374.541608,2512.167102,187.2905616,0.0,10841,KY
2177,Owsley,2843.8803629999998,3144.563778,32.64671875,0.0,4755,KY
2178,Owyhee,3191.8319300000003,4189.938245,819.8342312000001,163.6594823,11526,ID
2179,Oxford,16358.64464,19620.10309,1508.969987,11.67286202,57833,ME
2180,Ozark,4570.468778,4688.278526,2740.698378,0.0,9723,MO
2181,Ozaukee,6292.899036,9725.964902,8.497982783,0.0,86395,WI
2182,Pacific,5451.302172,6471.914604,478.35313909999996,0.422884356,20920,WA
2183,Page,3734.671588,5503.179102,291.997425,0.0,15932,IA
